Product_name,Review,Rating
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Very Useful for Small family. trusted brand IFB, Low cost front load washing machine, Friendly user options.Suggestible for entry level families who are willing to buy washing machine for the first time.Flipkart delivery service is good ,and also installation also done by IFB authorised person. Overall good product recommended to buy for entry level",5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Well a good washing machine at this level. Doesnt have detergent holder and timer display  and if u think that this two things are not vital for u ghen go for it.... Washes the cloth rinse and spin it in decent time.... not very noisy .... overall a good machine in a good price ....,5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",compact and good performance.....have been using Haier (another model) for last 4 years and very happy with it's performance.only thing to be improved in the automatic model is to provide rollers at the bottom so as to enable easy movement of the machine in the house.,5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",RecommendedBest value for money fully automatic washing machine.If you are used to fully automatic machine then this is breeze to useFull value for money Metal body Flipkart installation and delivery is seamless best service that you get like while purchasing from outside,5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Honest review 3.8 star from my sideDetailed review At this price produc was amazing Quick wash take 25 min to complete cycle (wash and dry)Ariel wash takes 1.2 hr to complete cycle Top lid is not transparentManufacturer ( assembled in Pune India ) 8 programs Dry clothes upto 80%Not vibration a little bit Body made up of metalFunctional key was plastic Inlet pipe is only 1mtr if u want extention you have to purchase extra 1kg Ariel powder is freeNo led timer displayIam writin...,3
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very nice product & affordable price.works properly without making any noise,easy to operate,would recommend the product for sure 👍👍color is also very nice,installment done very fastly.",5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Writing this after 15 days of usage.Quality wise definitely good. Wash is perfect.Design let me down as there is no digital display, not much of an issue.Installation and delivery as perfect as it could be. Better than retail store.Excellent product for a family of 4. Happy.",4
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Must buy.. Great product at great price...,5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","After 5 days I use I write the review this machine is good for for small family.nice product.fast delivery from Flipkart , installation fast.service is good thank u all.",4
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","In a word, remarkable, perfect in price, very clean and works very well, I have been using it for last three days, no problem at all, there is a slight noise that occurs on almost all machines. There is no timer display on the negative side and there is no tray to hold the detergent inside. But overall pretty good, installation and did it very quickly, I'm satisfied haier at this product. I gave it 4 * 3 out of 5",4
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very good design and easy to operate. Needs proper water inlet and outlet facility. Functions are easy, normal Arial cycle is default function and functions automatically starts from the previous cycle if power interrupts. Soak function takes long time to wash.",4
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",👍  good,5
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",All over good,4
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice product nice design but not big actually same 7.5 kg size...,4
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good Product,5
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good one,5
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Value for money heavy 520W wash motor big tub and soak process is also fine.,4
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Very great...,5
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good,5
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice,5
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Pros:* Good for small family, clean and simple UI and easy to operate for old age people (specially if you are buying for father/mother/grand father/grand mother)* PAN India LG service, faster installation* 5 Star energy saving variant is good (my purchase is 5 star variant, and recommend the same)* Nearly no sound (sounds little and vibrates a bit during spin [#only during spin])Cons:* Water pressure is little slow",4
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Super intilgent machine.it is great machine with less buttons which is way convenient for elders or starters who will be easy to use.Just press power button and start button,rest machine is calculating load and it is automatically setting time needed and water needed to finish the wash. Wash quality is good and dry output is around 70%.",5
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Dear buyer if your planning to buy top load washing machine please go for LG it's really worth to buy in such a great price. LG washing machine it works so smoothly..not produce sound while in working...thumps up for LG..washing machine,5
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Got delivery ahead of time, nice look and easy features to operate. Value for money than local market and even demo installations was very nice and ahead of time schedule the macine is installed. Mukul, assam",5
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),I have purchase this product in the Month of Nov. It was working smoothly from last 4 months but suddenly electrical short circuit in last week so very poor experience with LG&  Still care service not avialable from cmpny due to lockdown.,3
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"All things are good but 6.5 Kg model is not efficient enough specially in winters, it doesn't clean 6 winter clothes at a single instance properly. Although it have upto 8 modes but in total it is unable to clean clothes of 3 persons of a full week at a single go.For less clothes its ok but for heavier load one should switch to FRONT LOAD.Posting my review after 6 month uses.",3
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Works amazing.,5
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"If the machine works, it works fine. The problem is that quite a lot of times the clothes get shifted to a side while washing. As a consequence while attempting to spin the drum crashes into the body of the washing machine making extremely loud sounds that would make you think the machine is done with. I got it checked. The technician checked the level and simply asked me to reduce the weight of clothes i put in (note that there’s no overweight detection in this). Now even with smaller machin...",2
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Bad washing machine not good ward cloth is dirty after 1 hour wash ..more consumption water bad wash quality....west may money....lg service is bad I buy 7 days no any service fot demo.....lg 3 motion is very bad ...any one buy only pusatar wash program.....3 motion is very bad....,1
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"It's a base model of LG washing machine. This is enough for a normal family to wash within limited programs.  Good performance giving machine.. I will recommend this honestly.  Delivery was on time. But, installation took much time.. Over all its a good washine machine for good performance and low budget.",4
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Easy to use,4
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Superb performance washing machine,5
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Nice product,5
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Best for a small family, installation was also great. Brand value is also there you can see it from the day of installation.",4
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Good,5
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Good product and value of money 💰, performance also good never say anything",5
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Awesome purchase,5
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Excellent washing machine with great features, Whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Very good product and wash quality is excellent with less power use and water use. Electricity consumption is really low with powerful motor. You can also operate thus machine through your inverter.I am adding my thoughts after 4 months usage no any problem found and it is working fine.You can go for it.....,5
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Excellent product!Design - BeautifulBuilt - PremiumPerformance - ExcellentFunctions and sensers - Best in classCloths cleaning - SuperbInstallation - Guy called and came as per the time suggested.,5
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Delivered well in advance than given date. Lovely piece liked by family. Next day the engineer came to fix the machine and explained the functionality. Thank you seller.,5
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy vibrations... Taking too much time...,2
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Don't buy this LOUD NOISE WHILE WASHINGAnd Flipkart doesn't replace this rubbish productVERY BAD SERVICE,2
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Motor sound very high,",1
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Nice products I am Full satisfied,4
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy noise..,1
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Okay product. It doesn't cleans the clothes very well but its okay for regular use. Sound is a bit more while washing clothes,2
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Though it is 7.5 kg machine, it starts vibrating badly with dryer if dry load is more than 3.5/4 kg. Warm give luke warm wash, hot gives medium temperature wash. Compared to Samsung the temperature setting is much on the lower side. Cloth often gets badly tangled which I have seen in Whirlpool semi automatic washing machine which I purchased 7 years back. Frankly speaking, being Whirlpool, I expected a better product. Till now my experience with Whirlpool has been very good...their refrigerat...",3
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Overall good,4
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Easy to use, works fine .. Good one",5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),I've got it on 25th from FK same day demo and installation also complete from Whirlpool..Not yet checked but the design and quality of the produc is good so satisfied on this prod..Detailed explanation from service person and delivery person  too... I will upload my user experience after one month...,4
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Great machine. I switched to a this from a semi automatic one so it was really a impressive one. It’s lil bit noisy which I found to be ok as it is due to uneven weights of the clothes being washed at a time, when discussed with the installation guy.",5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Qulity super excellent,5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Worst product  electric problem & Heavy vibrations too much sound .....I think reviews all not genuine,1
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Nice one,5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Good,3
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Very good product and service,4
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",it's just a awesome product performance is soooooooooo good delivery service also was good the machine is more then I expected I love you Flipkart ❤️💕,5
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",For first time look like a midium quality plastic body. But after use feel good performance wise and look wise also. Thanks flip kart for timaly service.,4
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","giving this review after using it for ten days. this is pretty good at this price. it doesn't take much long to wash clothes. within half an hour , washing will be completed. not making much noise , vibrations. well deserved product. thanks Flipkart for such a nice product.",4
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","After reading some negetive review I was in doubt ....But I order it with a risk, but after getting this I really surprised.Delivery boy is very helpful I give for delivery 5 star ..... Machine is new not used and no scratches. packaging is very good So if some one think to buy just buy ....No think it's very good product at this price One this is to improve in it that (so much vibration during drying process ) other wish product is awesome",4
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Super machin work good....,5
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","After 1 year of use decided to give feedback because of the performance. When they delivered I felt So sad bcs of quality & light weight but after using sometime my tension went away. When you see at this price I felt quality is good if you won’t use rough. At this price best semi automatic machine small & compact size, value for money(aprx 9k) for small family like 5~6 members enough, Working absolutely fine. Go for it … I also researched a lot( middle class families 😊)for the W. machine an...",5
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Washing machine is very Good overall.At 7.5Kg capacity Good enough even for big family of more than 4 members. Even at 3min drying is Good and cloths can be ready in few hours same day.It has some small inconveniences which can be improved by the maker.Drain pipe rear center position is not convenient.Power cable hanging provision to the machine is not proper.They should better provide a power on indicator.,5
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",nice deal .. review on basis of usage from past few monthspros:- * value for money* compact as compare to other * spin works so well* rough and tough use* can wash a blanket alsocons* tyres timer and drain pipe quality is not good as expected but yes in this price this is the best one,5
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Good product. Writing the review after using it 6 months. Performance is good. Good capacity. Design is also ok. Overall a good experience. Good delivery time.,4
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","machine is good and easy to understand , even my mom can operate this machine who is not to much mobile friendly . i got this on a superb price...also whirlpool is a brand i can trust . i like the washing and drying of cloths...it all happened around 20 minutes....also so many features given in a very cheap price like tyres to move the machine top lid as a holding bucket it is just been 7 days but i loved what i ordered.",4
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),Its is a surprise gift for my mom n she is sooo happy with it.. thank u flipkart for timely delivery🎁 🚚 looks Good ... max 4 bucket water used.. cleans good..... less noise... perfect for family of 4-or 5...65 minutes cycle for daily wash program..3 hour program for heater option..!! Using from just 3-4days .. will update soon 🎉 Happppy with the product. Its our 1st washing machine 😍🥳,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),"Product is a fine one from Samsung.Product looks good but Flipkart description is misleading.This model does not have eco drum clean and smart check,these are for higher end models but that should not be deal breaker for most people.This is a basic model from Samsung that does its job well.Warranty information in Flipkart is also misleading.Warranty is actually 3 years and motor warranty is of 10 years.The motor uses belt and it’s not direct drive but it’s supposed to be power efficient,can ...",4
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),Good machine for four member family,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),First thanks to Flipkart. What a speed delivery and same day installation and demo has done. Amazing design and look. We are very happy to have this product. I recommend to go for this Product.,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),Design and easy of operation are good. It's the glass door provided and glass is scratch resistant than fiber. Go for 7 kg variant of you can afford other wise this is enough. Water pressure is required for smooth operation. Watertank should be above 3 meters.,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),Seriously this is awesome ... Less power consumption is a big strength .. very nice product and very good service from Flipkart and Samsung ... thanks both of you ❣️,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),"It's a no nonsense product. Does what it says. Almost silent operation compared to our previous top load machine. At 1000 RPM, the cloth gets dried within no time even if you're using an internal cloth stand.Delivery was not very comfortable as the guy made me lift the old washing machine from the first floor to ground floor. Normally there'd be two people doing this job.",5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),"3rd class product with 3rd class flipkart support. I ordered 6kg washing machine and found the actual washing DRUM CAPACITY is very very small, i am able to wash only 5 clothes at a time. I RAISED return request to Upgrade it to 8kg washing machine and they denied. They means Flipkart denied and says only if there is technical fault only then we can replace with same model capacity and colour.Worst flipkart policy worst support. THANK YOU FLIPKART TO GIVE ME THE REASON NOT TO BUY ANYT...",1
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),Wonderful productGood packaging,5
SAMSUNG 6 kg 5 Star Inverter with Hygiene Steam Fully Automatic Front Load with In-built Heater White  (WW60R20GLMA/TL),"Nice washing machine with quality wash and I loved wide variety of options available for cleaning different clothes. And only disappointment is, it create lots of vibrations and produces noice rest everything is great go for it.",4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)","Best washing machineI prefer semi automatic machine so selected as per my budget1) This machine got bucket and it's very good facility2) Three pin cable little short so we require extension3) Vibration @ drying and avoid if we use yoga mat4) Design and look is very simple,  cute and best5) Color is white and grey which is very attractive6) Suitable for small family of 3 or 5 members",5
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Vrey good  items useful delevard fast time table Thomson of washingmachines thank you.....,4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)","Washer is smoothly working,spinner is noisy and too much shaking on drying",4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Awesome product,4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Pros:Does the job well. U can use water either thru inlet pipe or thru buckets as well. Quick time for both washing and spinning.Compact for small spaces than other semi auto machines. Easy to use. Very economical if you can bear with other minor issues mentioned above. Has a small wheel in one side which makes it easier to move it around.Cons:Very short wire. Supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Good. Quality,4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Design wise good bt built quality is not upto mark. But still I m Loving it 😍,4
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Wire length is very shot...use extensions box..washing machine is mostly used water area...this washing machines very risk to use...you don't care about your loved ones life then buy it...,1
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",Very good machine . but plastic quality is very low and motor speed nice rpm disin is very good and lite  weight . over all this price range very good machine . i hope service is good next time .,5
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey  (SA97000)",waste,1
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),"This machine has received India’s most Efficient Cleaning Performance Award. Yes, this product deserve the award as it works like a pro😍. I would suggest to buy it because it fulfills all parameters like Energy Efficient, Hard water wash mode, Compact in Size, Whirlpool as a brand, 7.5 kg huge space, plenty of wash modes..its a All Rounder👌👌",5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),Fantastic product,5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),Value for Money & Good Delivery,4
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),Exchange policy of Flipkart is very poor. Very little rust on my machine but they rejected my exchange and as per their policy they are not following the exchange value. Delivery boy which came was arrogant and have argued a lot. It's a total loss. Be aware all I have been cheated.,1
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),"I have finalised this model after so much R&D on lots of washing machines.. its size and design is just awesome. Its have almost 12 programs which runs very nicely, you just put your cloths and detergent and got your fresh and clean cloths after 30-40 minutes. Inbuilt heater works very Nicely , very less vibrations, I feel very happy and satisfied customer after getting this product. Whirlpool service is undoubtedly so fast and followup is so impressive. Thankyou Flipkart and whirlpool.",5
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),"The water inlet is too small so takes a lot amount of time to fill in water in tub. Water part has to be done 3 times so its basically put your clothes and forget for 2 hours.So, too much of time consumption.I asked support if they could help me fix issue with low water flow but no call back.",2
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),On Time Delivery Good Flipkart And Same Day Installation Done Thanks,4
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),Very useful machine but timing is very lat Apromaxietly 2 hours,4
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),Hydraulic door doesn’t work properly. Don’t buy. Waste of money. Looks like used product.,1
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW PRO H 7.5 Shiny Grey (EC)10YMW),The machine sounds like tracktor. I'm not happy with the product .  Wanna send it back.,1
ONIDA 6.5 kg Washer only Red  (Liliput),"I ordered this around 5 months ago. I just wanted to see how it works and then write a review.First of all,flipkart delivery is really fast,didn’t expect it to get so sooner than the expected delivery time. Secondly,the packaging was nice and clean.Third,performance wise it’s awesome and it has a very good capacity.For a family of two,it has worked wonders for me. I’m fully satisfied with what I paid and what I got. And yes, you cannot expect all the mechanisms at this price range. It doesn’t...",5
ONIDA 6.5 kg Washer only Red  (Liliput),"I stay with my 4 friends and we always plan to go and buy the WM however the price is so high but when I found this product on Flipkart I booked it and was using it for last 2 weeks tremendous performance....Ppl might say no dryer and all.....But I just want to answer this ""aab itna mai itna hi milta hai :-)""To be honest this WM is designed for Bachelor's only love this product..awsm design....Just go for it without thinking too much",5
ONIDA 6.5 kg Washer only Red  (Liliput),"Really beautiful 🤩🤩 Nice Colour & performance also Good 👌👌👌, really worth for money Thank you FLIPKART 😍😍😍I'm very Happy with it",5
ONIDA 6.5 kg Washer only Red  (Liliput),xlent product from flipcart thanq,4
ONIDA 6.5 kg Washer only Red  (Liliput),"In my bachelor's the most unsatisfied thing is cloths washing after purchase this lilliput I am really happy good performance, super washing and valuable for price",5
ONIDA 6.5 kg Washer only Red  (Liliput),Nice product easy to use very comfortable,4
ONIDA 6.5 kg Washer only Red  (Liliput),"First I was scared to buy 'onida' brand while there were Samsung, etcetera brands in the market.....trust me.., onida does the job better than them at affordable price. it's awesome...!!!! No dirty remains in the clothes after the wash...!! And it's a 6.5Kg one, so you can wash more clothes at this price......I RECOMMEND IT...!!!!The switches, the tub quality and the speed of the machine are all way better than that Samsung , ifb.....the more important thing is that it is very compact and pl...",5
ONIDA 6.5 kg Washer only Red  (Liliput),value for money and best quality 👌👌👌👌👌👌👌👌,5
ONIDA 6.5 kg Washer only Red  (Liliput),Writing this review after using 2 month. Given 5 star in all aspects. Prons : 1. East to use. 2. Will occupy small place. 3. Customer shouldn't have technically strong to understand like fully automatic machines. 4. Personally I like design so muc,5
ONIDA 6.5 kg Washer only Red  (Liliput),Its awesome.....for heavy bed sheets .....powerful...... Bt for some cloths like pants which contains metallic hooks its not good because inside body is made of plastic..... Washing capacity like powerful  machines.... So powerful....itte paise  me bahut acha ..... Still using from last four years awesome,5
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),"I am using a LG machine for 4 years and a samsung one for 3 years. I selected a samsung because its cost was more than LG machine and thought that this one will be more better than LG, BUT when i used it i found that I made a very big mistake. LG machine is even very very much better than it. This makes high noise and i can not wash soft clothes. I had to wash them manually.",1
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),Very best machine for 5 members of family  . It's in budget . Samsung is   best company. Delivery is also so good . Thanks Flipkart . You have to  must buy it . 😊🥰😍🙂,5
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),"Nice design and work properly good working, excellent condition",4
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),Great washing machine at this range kudos to samsung but their will be vibration during washing but its okay great product worth for money go for it.,5
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),Good,4
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),Thanks flipkart,4
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),It's really nice washing machine and it has great washing power. Got it at an affordable price as compare market price. Build quality is super and really cool design. Just go for it.,4
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),I am extremely satisfied,5
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),value for money. on time delivered.,4
SAMSUNG 7.2 kg with Double Storm Technology Semi Automatic Top Load White  (WT725QPNDMPXTL 02),Pehle istemal kiya fir visvassh kiya.... 😄 really good product appropriate to but it......,5
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),"Excellent washing machine with great features, Whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),Very good product and wash quality is excellent with less power use and water use. Electricity consumption is really low with powerful motor. You can also operate thus machine through your inverter.I am adding my thoughts after 4 months usage no any problem found and it is working fine.You can go for it.....,5
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),Excellent product!Design - BeautifulBuilt - PremiumPerformance - ExcellentFunctions and sensers - Best in classCloths cleaning - SuperbInstallation - Guy called and came as per the time suggested.,5
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),Delivered well in advance than given date. Lovely piece liked by family. Next day the engineer came to fix the machine and explained the functionality. Thank you seller.,5
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),Heavy vibrations... Taking too much time...,2
Whirlpool 6 kg With Hard water wash Fully Automatic Top Load Grey  (WM ROYAL 6.0 GENX GREY 5YMW),Don't buy this LOUD NOISE WHILE WASHINGAnd Flipkart doesn't replace this rubbish productVERY BAD SERVICE,2
